"id","dispositivo_id","timestamp","n_muestras","actividad","vedba_media","vedba_max","pitch_medio","roll_medio","sector_raw_id","medicion_rapida_id","comportamiento_predicho"
49,4,2026-08-29 16:23:36.960 +0200,12,0,0.019573622133928492,0.029711877150500898,6.603084713231376,-56.721416116888065,34,628,Lying chest
50,4,2026-08-29 16:23:37.960 +0200,13,0,0.022803625766439854,0.05261416080325082,6.643192175822552,-56.814082718305066,34,640,Lying chest
51,4,2026-08-29 16:23:38.960 +0200,12,0,0.02030780714699573,0.04596601729889845,6.692605067319185,-56.70921321488415,34,653,Lying chest
52,4,2026-08-29 16:23:39.960 +0200,13,0,0.018738684786863302,0.03159772172935927,6.7948993324932285,-56.70982734323202,34,665,Lying chest
53,4,2026-08-29 16:23:40.960 +0200,14,0,0.018675006827352382,0.04642876175367205,6.836912031517853,-57.04576773656466,35,678,Lying chest
55,4,2026-08-29 16:23:41.960 +0200,12,0,0.06777016708136878,0.17592200127968177,6.47190216478295,-57.44305595308333,35,692,Lying chest
56,4,2026-08-29 16:23:42.960 +0200,13,0,0.16655135170908128,0.2610113889504047,3.9378924041743213,-60.27997752112786,35,704,Lying chest
57,4,2026-08-29 16:23:43.960 +0200,12,0,0.08475626289344945,0.1815013035840387,-2.4788595732329055,-61.31290387401236,35,717,Lying chest
58,4,2026-08-29 16:23:44.960 +0200,13,0,0.015837131535008132,0.029494455414533258,-6.47525965596374,-59.35994783048826,35,729,Lying chest
59,4,2026-08-29 16:23:45.960 +0200,12,0,0.021648950774723025,0.026243812195026698,-6.421183556082906,-58.98434116139706,35,742,Lying chest
60,4,2026-08-29 16:23:46.960 +0200,13,0,0.04251720367042096,0.1044298480168126,-6.398779893179817,-58.14594478704827,35,754,Lying chest
61,4,2026-08-29 16:23:47.960 +0200,12,0,0.02991792598680804,0.05659391110595825,-6.371301946629615,-57.01455971542996,35,767,Lying chest
62,4,2026-08-29 16:23:48.960 +0200,13,0,0.01841736704958468,0.029932058409222344,-6.336032497028473,-56.24229887805272,35,779,Lying chest
63,4,2026-08-29 16:23:49.960 +0200,12,0,0.022196920053200717,0.038721873319821465,-6.154871906102456,-55.82696804718778,35,792,Lying chest
64,4,2026-08-29 16:23:50.960 +0200,13,0,0.02550104529701697,0.04942218385081913,-5.679155538371321,-55.26803513430916,35,804,Lying chest
65,4,2026-08-29 16:23:51.960 +0200,12,0,0.017016508968301928,0.02713903470121128,-5.301727180431093,-54.64457892134814,35,817,Lying chest
66,4,2026-08-29 16:23:52.960 +0200,13,0,0.020582707819287095,0.03883690164950438,-5.068837880820291,-54.25964281563638,35,829,Lying chest
67,4,2026-08-29 16:23:53.960 +0200,12,0,0.022605410908931544,0.03590979661017629,-4.81599712542788,-54.46739222982989,35,842,Lying chest
68,4,2026-08-29 16:23:54.960 +0200,13,0,0.021424388802068053,0.04154399029435709,-4.820604513496644,-54.39009640804948,35,854,Lying chest
69,4,2026-08-29 16:23:55.960 +0200,12,0,0.025365857388349223,0.04656178928319273,-4.909041962532711,-54.19344312981122,35,867,Lying chest
70,4,2026-08-29 16:23:56.960 +0200,13,0,0.030678556374588953,0.05505981249101485,-4.886125370917289,-54.200556701865565,35,879,Lying chest
71,4,2026-08-29 16:23:57.960 +0200,12,0,0.10932065192405997,0.3019512524466542,-5.063793251105864,-53.71415795482046,35,892,Lying chest
72,4,2026-08-29 16:23:58.960 +0200,13,0,0.22396455385254413,0.36056323370393534,-10.640473015867643,-48.16528945942214,35,904,Lying chest
73,4,2026-08-29 16:23:59.960 +0200,12,0,0.1307541629271706,0.175530167970044,-13.278611349477474,-40.05782763962853,35,917,Lying chest
74,4,2026-08-29 16:24:00.960 +0200,13,0,0.07958110399802988,0.1482956830025949,-7.703982293994525,-38.58618647399416,35,929,Lying chest
75,4,2026-08-29 16:24:01.960 +0200,12,0,0.03369024622694455,0.06469660026927918,-3.834713563702357,-39.96873300073346,35,942,Lying chest
76,4,2026-08-29 16:24:02.960 +0200,13,0,0.013468819819133225,0.026743485896479586,-2.600989484794229,-40.40966717163835,35,954,Lying chest
77,4,2026-08-29 16:24:03.960 +0200,12,0,0.02174701431353949,0.04031732752083453,-2.3309847979424734,-40.68081209629515,35,967,Lying chest
78,4,2026-08-29 16:24:04.960 +0200,13,0,0.023917130305758913,0.043058825597698636,-1.7408720875397539,-40.95313101412652,35,979,Lying chest
79,4,2026-08-29 16:24:05.960 +0200,12,0,0.018076893299523607,0.03967234795353435,-0.9299153707972794,-40.94875461841638,35,992,Lying chest
80,4,2026-08-29 16:24:07.960 +0200,11,0,0.22478735345119788,0.5387065237297503,-4.719120274908883,-45.099731456603905,35,1032,Lying chest
81,4,2026-08-29 16:24:08.960 +0200,13,0,0.18114702208569522,0.3699164216502194,-8.822124168637806,-59.42999263653101,35,1043,Lying chest
82,4,2026-08-29 16:24:09.960 +0200,12,0,0.1672052574476763,0.22249294296603064,-5.324364990288266,-63.01476377834714,35,1056,Lying chest
83,4,2026-08-29 16:24:10.960 +0200,13,0,0.19289590281899918,0.32801136704990586,0.47214778983215233,-59.254831423107106,35,1068,Lying chest
84,4,2026-08-29 16:24:11.960 +0200,12,0,0.09365522989463053,0.1790304542746217,2.1795338009846814,-59.780448533334976,35,1081,Lying chest
85,4,2026-08-29 16:24:12.960 +0200,13,0,0.07752851184004982,0.11298026979838614,3.5289753552551413,-58.407759006085854,35,1093,Lying chest
86,4,2026-08-29 16:24:13.960 +0200,12,0,0.04709444675559816,0.08071508859917477,5.1689586358868524,-53.95025427271849,35,1106,Lying chest
87,4,2026-08-29 16:24:14.960 +0200,13,0,0.028419008364074856,0.06184884452943204,5.766979992570272,-52.353685411359386,35,1118,Lying chest
88,4,2026-08-29 16:24:15.960 +0200,12,0,0.022823760306431694,0.0464482568781284,6.205044104574952,-51.69014357091758,35,1131,Lying chest
89,4,2026-08-29 16:24:16.960 +0200,13,0,0.022367166816620657,0.03407038396186218,6.668749755704562,-51.58251610224912,35,1143,Lying chest
90,4,2026-08-29 16:24:17.960 +0200,12,0,0.02485227727032262,0.04305364621280179,6.95898712027175,-51.618211518055396,35,1156,Lying chest
91,4,2026-08-29 16:24:18.960 +0200,13,0,0.024031383248429843,0.04249961656509664,7.024819297104161,-51.408157114460735,35,1168,Lying chest
92,4,2026-08-29 16:24:19.960 +0200,12,0,0.022310813806738206,0.03538077345734202,7.079922733487581,-51.046514863865674,35,1181,Lying chest
93,4,2026-08-29 16:24:20.960 +0200,13,0,0.0214830884020776,0.048175781259897854,7.386147619615575,-50.450793543736005,35,1193,Lying chest
94,4,2026-08-29 16:24:21.960 +0200,12,0,0.022603369018657813,0.04589383158197935,7.433253318787071,-50.0120695955824,35,1206,Lying chest
95,4,2026-08-29 16:24:22.960 +0200,13,0,0.020222178529489987,0.040586274396215885,7.356955022896377,-50.046056186351166,35,1218,Lying chest
96,4,2026-08-29 16:24:23.960 +0200,12,0,0.01998424533503462,0.04286559578436473,7.422311131415474,-50.11240533659346,35,1231,Lying chest
97,4,2026-08-29 16:24:24.960 +0200,13,0,0.031657878620276865,0.08019484722821908,7.287787294633743,-50.29288915665817,35,1243,Lying chest
98,4,2026-08-29 16:24:25.960 +0200,12,0,0.0396297400699143,0.07163937699656732,6.97106551550807,-51.50943088490984,35,1256,Lying chest
99,4,2026-08-29 16:24:26.960 +0200,13,0,0.03662615823352891,0.08313228446191204,6.721198301081623,-52.582122629858304,35,1268,Lying chest
100,4,2026-08-29 16:24:27.960 +0200,12,0,0.029658614233491986,0.06875138506794598,6.928621532359366,-51.835001789173674,35,1281,Lying chest
101,4,2026-08-29 16:24:28.960 +0200,13,0,0.022867995574871975,0.03705610157638836,7.3461497423856965,-50.7715627031852,35,1293,Lying chest
102,4,2026-08-29 16:24:29.960 +0200,12,0,0.025387773503731725,0.06419404252982598,7.562272935975599,-50.425957075072944,35,1306,Lying chest
